       lambda          SN_2796        SN_2803
       11363.500         11365.000       0.684395      -0.897150
       11363.900         11365.400       0.596058      -0.423555
       11364.300         11365.800        1.11064      -0.142311
       11364.600         11366.200       0.208988       0.118105
       11365.000         11366.500       0.608739      -0.306232
       11365.400         11366.900       0.649551      -0.164167
       11365.800         11367.300       0.361438      -0.483995
       11366.200         11367.700      -0.319452      -0.237897
       11366.500         11368.100     -0.0405018      -0.202452
       11366.900         11368.400      -0.696908       0.351275
       11367.300         11368.800      -0.879020     -0.0132845
       11367.700         11369.200      -0.221102       0.200566
       11368.100         11369.600      -0.195155       0.148046
       11368.400         11370.000      -0.613671       0.604976
       11368.800         11370.300      0.0805361       0.838553
       11369.200         11370.700       0.132974        1.22026
       11369.600         11371.100     -0.0237837        1.28206
       11370.000         11371.500      -0.441638        1.45202
       11370.300         11371.900      -0.182024        1.26834
       11370.700         11372.200      -0.625309        1.03764
       11371.100         11372.600      -0.785303       0.873628
       11371.500         11373.000       -1.03997       0.471240
       11371.900         11373.400       -1.03620       0.169335
       11372.200         11373.800       -1.22322      -0.440535
       11372.600         11374.100       -1.11011      -0.527449
       11373.000         11374.500      -0.873469       -1.05425
       11373.400         11374.900      -0.504880       -1.03991
       11373.800         11375.300       0.176755       -1.48469
       11374.100         11375.600       0.248922       -1.57077
       11374.500         11376.000       0.850304       -2.03548
       11374.900         11376.400        1.50755       -1.49774
       11375.300         11376.800        1.33960       -1.40511
       11375.600         11377.200       0.840483       -1.13317
       11376.000         11377.500       0.718446      -0.451532
       11376.400         11377.900       0.514473       0.175765
       11376.800         11378.300     0.00255749     -0.0570980
       11377.200         11378.700      -0.245862       0.604894
       11377.500         11379.100      -0.122765        1.12831
       11377.900         11379.400     -0.0449016       0.987313
       11378.300         11379.800      -0.224835        1.37927
       11378.700         11380.200      -0.467709        1.67035
       11379.100         11380.600      -0.311271        1.46230
       11379.400         11381.000      -0.541317        1.36388
       11379.800         11381.300      -0.488995        1.25479
       11380.200         11381.700      -0.511033       0.611511
       11380.600         11382.100     -0.0550814       0.287386
       11381.000         11382.500      -0.445412      0.0908266
       11381.300         11382.900      -0.441284      0.0785646
       11381.700         11383.200      -0.478207     -0.0426782
       11382.100         11383.600     -0.0873376      -0.132667
       11382.500         11384.000       0.192575      -0.449180
       11382.900         11384.400       0.826559      -0.271520
       11383.200         11384.800        1.61957      -0.259650
       11383.600         11385.100        1.43618       0.188184
       11384.000         11385.500        1.53123       0.919788
       11384.400         11385.900        1.57616        1.85301
